BRAND, MODEL, TYPE, LINK,image_url
Line 6,POD HD500X Multi-Effect and Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-pod-hd500x,https://rvb-img.reverb.com/image/upload/s--oOzrSn0T--/t_card-square/v1407337711/wibwp5zbtiisepizg0wj.jpg
Line 6,POD 2.0 Multi-Effect and Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-pod-2-dot-0-2000s-red,https://rvb-img.reverb.com/image/upload/s--gO0mhB1Y--/t_card-square/v1473789189/ivskb164xcu50f2es4sb.jpg
Line 6,POD GO Wireless Multi-Effect and Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-pod-go-wireless-multi-effect-and-amp-modeler,https://rvb-img.reverb.com/image/upload/s--SAeiBQgz--/t_card-square/v1642612377/p0bflykg9aecciss1chi.png
Line 6,Pocket POD Multi-Effect and Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-pocket-pod,https://rvb-img.reverb.com/image/upload/s--SRejRmvZ--/t_card-square/v1617396857/fdpwqu3bxq6gunkfpr73.jpg
Line 6,POD xt Live Multi-Effect and Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-pod-xt-live,https://rvb-img.reverb.com/image/upload/s--VI0kXHpy--/t_card-square/v1617396971/idni2eqibjyfncel5fty.jpg
Line 6,MM4 Modulation Modeler,['Multi-Effects Pedals and Processors'],https://reverb.com/p/line-6-mm4-modulation-modeler-2010s-blue,"https://rvb-img.reverb.com/image/upload/s--C2lWS_CR--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1433946052/wsrqcrzdv8z5yncooje0.jpg"
Line 6,FM4 Filter Modeler,['Filter and Wah Pedals'],https://reverb.com/p/line-6-fm4-filter-modeler,https://rvb-img.reverb.com/image/upload/s--ODlus7er--/t_card-square/v1617397082/ulbi7ahwquisnabel7h5.jpg
Line 6,POD xt Multi-Effect and Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-pod-xt,https://rvb-img.reverb.com/image/upload/s--jHef5ZdL--/t_card-square/v1617397248/sivjxac9seuvemjoubyo.jpg
Line 6,M13 Stompbox Modeler,['Multi-Effects Pedals and Processors'],https://reverb.com/p/line-6-m13-2012-black,https://rvb-img.reverb.com/image/upload/s--xqevDqF6--/t_card-square/v1617396907/z8qxbliyggzdncftui4h.jpg
Line 6,POD HD500 Multi-Effect and Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-pod-hd500,https://rvb-img.reverb.com/image/upload/s--uBfxUOMR--/t_card-square/v1617397382/cdz6zlw1p0t3novisxve.jpg
Line 6,POD HD Pro X Rackmount Multi-Effect and Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-pod-hd-pro-x-rackmount-unit,"https://rvb-img.reverb.com/image/upload/s--7Es4AoyZ--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1472765532/s7gbhteexfwuldlul4yo.jpg"
Line 6,Helix Rack Guitar Amp Modeler,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/line-6-helix-multi-effects-guitar-rack,"https://rvb-img.reverb.com/image/upload/s--UDetG6Wg--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1511666457/egzudibnevklzqefkmpd.jpg"
Meris,LVX,['Delay Pedals'],https://reverb.com/p/meris-lvx,https://rvb-img.reverb.com/image/upload/s--wdwJYpul--/t_card-square/v1652805420/fzgwjrv0qrkjvw0lfqjm.png
Meris,Enzo,['Guitar Synths'],https://reverb.com/p/meris-enzo,https://rvb-img.reverb.com/image/upload/s--MisGiD05--/t_card-square/v1537471853/nfy60mey5jcjhmgmlzrr.jpg
Meris,Mercury7,['Reverb Pedals'],https://reverb.com/p/meris-mercury7-reverb-pedal,https://rvb-img.reverb.com/image/upload/s--zH_eZvYc--/t_card-square/v1594751381/jioyd8xhfrucuosxuztc.jpg
Meris,Polymoon,['Delay Pedals'],https://reverb.com/p/meris-polymoon,https://rvb-img.reverb.com/image/upload/s--Hx0GoUNx--/t_card-square/v1594751487/qec6sh7mpurmimqcra2c.jpg
Meris,Hedra 3-Voice Rhythmic Pitch Shifter,"['Delay Pedals', 'Octave and Pitch-Shifting Pedals']",https://reverb.com/p/meris-hedra-3-voice-rhythmic-pitch-shifter-2019,https://rvb-img.reverb.com/image/upload/s--WS58o2Ry--/t_card-square/v1562688279/knyf8iwwgk0cjs9x7hhg.jpg
Meris,Ottobit Jr.,['Filter and Wah Pedals'],https://reverb.com/p/meris-ottobit-jr-2016,https://rvb-img.reverb.com/image/upload/s--vuxGgIMh--/t_card-square/v1594751250/d9yy4vv8aqohvtjfwcle.jpg
Mooer,MFL1 Elec Lady,['Flanger Pedals'],https://reverb.com/p/mooer-elec-lady,https://rvb-img.reverb.com/image/upload/s--32-rDyt3--/t_card-square/v1374599195/i7gysq26fe56c0ajbqsm.jpg
Mooer,MPS1 Pitch Box,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/mooer-pitch-box,"https://rvb-img.reverb.com/image/upload/s--k0MM5cJn--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1447098954/xyzxv3lvhbbxi9nd8imh.jpg"
Mooer,Radar Speaker Simulator,['Cab Sims'],https://reverb.com/p/mooer-radar-speaker-simulator,"https://rvb-img.reverb.com/image/upload/s--Y2TxQPvh--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1508818816/xb73i4j9jiysriwa9dmy.jpg"
Mooer,Trelicopter Tremolo Guitar Effect Pedal,['Tremolo Pedals'],https://reverb.com/p/mooer-trelicopter,https://rvb-img.reverb.com/image/upload/s--NfxJ_MAT--/t_card-square/v1407337710/jdf4rfeaamwb5we2vrsh.jpg
Mooer,Yellow Comp,['Compressor Pedals'],https://reverb.com/p/mooer-yellow-comp,"https://rvb-img.reverb.com/image/upload/s--5EGqqR2C--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1443036049/theyahwmsmbhlpofbhcm.jpg"
Mooer,Ensemble King,['Chorus and Vibrato'],https://reverb.com/p/mooer-ensemble-king,https://rvb-img.reverb.com/image/upload/s--DGanGC6Y--/t_card-square/v1407337709/uem0ovwsmwecbpcuojgm.jpg
Mooer,MDS1 Black Secret,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/mooer-black-secret,"https://rvb-img.reverb.com/image/upload/s--yyzRuQ29--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1485500701/nvvpmbvj778cgpaxm2oo.jpg"
Mooer,Ninety Orange,['Phaser Pedals'],https://reverb.com/p/mooer-ninety-orange,https://rvb-img.reverb.com/image/upload/s--a8EWnHW6--/t_card-square/v1629379149/fwjeq4yhqw7qest4ah6s.jpg
Mooer,Baby Tuner,"['Bass Effect Pedals', 'Tuner Pedals']",https://reverb.com/p/mooer-baby-tuner,https://rvb-img.reverb.com/image/upload/s--V7XfktDD--/t_card-square/v1594134041/nk2kqx7qj0irkhgk8y5p.jpg
Mooer,GE-200 Guitar Multi-Effects,['Multi-Effects Pedals and Processors'],https://reverb.com/p/mooer-ge-200-guitar-multi-effects,"https://rvb-img.reverb.com/image/upload/s--99YurpmI--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1511541996/llw41icj3rtgfzldsmxn.jpg"
Mooer,Shimverb,"['Octave and Pitch-Shifting Pedals', 'Reverb Pedals']",https://reverb.com/p/mooer-shimverb-2013-grey,https://rvb-img.reverb.com/image/upload/s--vgNOPK9j--/t_card-square/v1374597993/r9m7pypauyqhxdm7kktu.jpg
Mooer,ReEcho,['Delay Pedals'],https://reverb.com/p/mooer-reecho,"https://rvb-img.reverb.com/image/upload/s--qq7PG4Gg--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1434560788/mndk84h7gpa4bmtyewpf.jpg"
Mooer,Groove Loop Drum Machine and Looper,['Loop Pedals and Samplers'],https://reverb.com/p/mooer-groove-loop-drum-machine-and-looper-2018,"https://rvb-img.reverb.com/image/upload/s--ySISX6dY--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1529683248/cbk1aegcvcffj58036ri.jpg"
Mooer,Baby Bomb 30 Digital Micro Power Amp,"['Overdrive and Boost Pedals', 'Preamps']",https://reverb.com/p/mooer-baby-bomb-30-digital-micro-power-amp,"https://rvb-img.reverb.com/image/upload/s--3dgW-aJ6--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1498679580/xefwdiu9ifqhbxx8b44g.jpg"
Mooer,Noise Killer,['Noise Reduction and Gates'],https://reverb.com/p/mooer-noise-killer,"https://rvb-img.reverb.com/image/upload/s---duR1GGn--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1460563413/wuiofhkreb7ursc13pi9.jpg"
Mooer,Ocean Machine,"['Delay Pedals', 'Reverb Pedals']",https://reverb.com/p/mooer-ocean-machine,"https://rvb-img.reverb.com/image/upload/s--xMYDZiAg--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1491315107/rrru5kwucpehm7czfnj0.jpg"
Mooer,A7 Ambience,['Reverb Pedals'],https://reverb.com/p/mooer-a7-ambience-2020,https://rvb-img.reverb.com/image/upload/s--Ir85nXf_--/t_card-square/v1614243247/kwkykgn7pjbvsttvbgbg.jpg
Mooer,MAC1 Acoustikar,['EQ Pedals'],https://reverb.com/p/mooer-acoustikar,https://rvb-img.reverb.com/image/upload/s--t_FTannC--/t_card-square/v1573169943/gud136yeghigpaaj9vz5.jpg
Mooer,MBD2 Blues Mood,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/mooer-blues-mood,"https://rvb-img.reverb.com/image/upload/s--K-OCgCLS--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1459542911/i4evynoxzfu4gd8r1s86.jpg"
Mooer,LoFi Machine,"['Filter and Wah Pedals', 'Noise Generator Pedals']",https://reverb.com/p/mooer-lofi-machine,https://rvb-img.reverb.com/image/upload/s--mHbWfbrK--/t_card-square/v1372022849/j6gnn2nuz2qo26z4ntzi.jpg
Mooer,GE 300,"['Amp Modeling Pedals', 'Multi-Effects Pedals and Processors']",https://reverb.com/p/mooer-ge-300,https://rvb-img.reverb.com/image/upload/s--X-SioV3J--/t_card-square/v1574458198/lxyyh0foqctexsa8awkt.jpg
Mooer,Slow Engine,"['Compressor Pedals', 'Controller, Expression and Volume Pedals']",https://reverb.com/p/mooer-slow-engine,https://rvb-img.reverb.com/image/upload/s--GrJICMa_--/t_card-square/v1565035474/sj2kne6di2lrcmuvxj8p.jpg
Mooer,E7 Synth,['Guitar Synths'],https://reverb.com/p/mooer-e7-synth-2020,https://rvb-img.reverb.com/image/upload/s--guhuCK6P--/t_card-square/v1573250877/puqtqzehwtgvi7qbuhae.jpg
Mooer,Pure Octave,['Octave and Pitch-Shifting Pedals'],https://reverb.com/p/mooer-pure-octave,https://rvb-img.reverb.com/image/upload/s---JgVY3t8--/t_card-square/v1374600425/hucmc8zwl2wohpjs4kmb.jpg
MXR,M169 Carbon Copy Analog Delay,['Delay Pedals'],https://reverb.com/p/mxr-m169-carbon-copy-analog-delay,https://rvb-img.reverb.com/image/upload/s--MchkfSoX--/t_card-square/v1613170679/k91gextf1pqxopwtk2ux.jpg
MXR,M101 Phase 90,['Phaser Pedals'],https://reverb.com/p/mxr-phase-90,https://rvb-img.reverb.com/image/upload/s--td1zKMD0--/t_card-square/v1635868931/vcpijuwbobiqdd9hjing.jpg
MXR,M-102 Dyna Comp,['Compressor Pedals'],https://reverb.com/p/mxr-dyna-comp-m-102,https://rvb-img.reverb.com/image/upload/s--mSO0melU--/t_card-square/v1707413578/cjeqevblg2gd9bc2h6un.jpg
MXR,CSP039 Duke of Tone Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/mxr-csp039-duke-of-tone-overdrive,https://rvb-img.reverb.com/image/upload/s--e7xvgT8d--/t_card-square/v1662043124/afxv4diy3xku6tninhlg.png
MXR,M290 Phase 95 Mini,['Phaser Pedals'],https://reverb.com/p/mxr-m290-phase-95,"https://rvb-img.reverb.com/image/upload/s---d8h_7zC--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1476128028/jtf6uesf85hes8fsttaa.jpg"
MXR,M234 Analog Chorus,['Chorus and Vibrato'],https://reverb.com/p/mxr-m-234-analog-chorus-blue,https://rvb-img.reverb.com/image/upload/s--P5WN8pIw--/t_card-square/v1571936552/tft4nufjnydmuctcbncv.png
MXR,CSP027 Timmy Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/mxr-csp027-timmy-overdrive,https://rvb-img.reverb.com/image/upload/s--uRXdW3C1--/t_card-square/v1579536616/viefprdc3eqokdkyzvqt.jpg
MXR,M108S Ten Band EQ,['EQ Pedals'],https://reverb.com/p/mxr-m108s-ten-band-eq,"https://rvb-img.reverb.com/image/upload/s--cQtcQU1B--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1503494278/n0hxxf650jihynyn6xjr.jpg"
MXR,EVH 5150 Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/mxr-evh-5150-overdrive,https://rvb-img.reverb.com/image/upload/s--fo5edrt0--/t_card-square/v1634833875/fzuah04kleqlbnu0a5el.jpg
MXR,M300 Reverb,['Reverb Pedals'],https://reverb.com/p/mxr-m300-reverb,https://rvb-img.reverb.com/image/upload/s--so6GRoj_--/t_card-square/v1544119329/ckyu71wqu4pgtoyw65ab.png
MXR,M68 Uni-Vibe,['Chorus and Vibrato'],https://reverb.com/p/mxr-uni-vibe-2010s-black,https://rvb-img.reverb.com/image/upload/s--I8YNIzc3--/t_card-square/v1613170834/odtexf0m4j7odanmgipq.jpg
MXR,M109S Six Band EQ,['EQ Pedals'],https://reverb.com/p/mxr-m109s-six-band-eq,https://rvb-img.reverb.com/image/upload/s--BxWjSwxZ--/t_card-square/v1613170285/bftb97rrecwyfsmvhar6.jpg
MXR,EVH Phase 90,['Phaser Pedals'],https://reverb.com/p/mxr-evh-phase-90,https://rvb-img.reverb.com/image/upload/s--JqUUr7fK--/t_card-square/v1634918652/lq5i2q4mls5lxsyqozwa.jpg
MXR,M306 Poly Blue Octave,"['Fuzz Pedals and Effects', 'Octave and Pitch-Shifting Pedals']",https://reverb.com/p/mxr-m306-poly-blue-octave,https://rvb-img.reverb.com/image/upload/s--r7dxGNqN--/t_card-square/v1641507532/beryzrufgrkczdy9qyhq.jpg
MXR,M133 Micro Amp,['Overdrive and Boost Pedals'],https://reverb.com/p/mxr-micro-amp,https://rvb-img.reverb.com/image/upload/s--w7gHBtFd--/t_card-square/v1613169733/rduo8knhale6jqbvpujs.jpg
MXR,Third Man Hardware Double Down,['Overdrive and Boost Pedals'],https://reverb.com/p/mxr-third-man-hardware-double-down,https://rvb-img.reverb.com/image/upload/s--jkvNrKTg--/t_card-square/v1670454000/em7pgj2tzf4mvxbh3jga.png
MXR,M299 Carbon Copy Mini Analog Delay,['Delay Pedals'],https://reverb.com/p/mxr-carbon-copy-mini-analog-delay,https://rvb-img.reverb.com/image/upload/s--AK2wTjbx--/t_card-square/v1556724023/ty5vk2osjqmio1caa4eg.jpg
MXR,M82 Bass Envelope Filter,"['Bass Effect Pedals', 'Filter and Wah Pedals']",https://reverb.com/p/mxr-bass-envelope-filter,https://rvb-img.reverb.com/image/upload/s--9RqnVa4O--/t_card-square/v1613170912/rwikexylhxobvkufcskz.png
MXR,M135 Smart Gate,['Noise Reduction and Gates'],https://reverb.com/p/mxr-m135-smart-gate,https://rvb-img.reverb.com/image/upload/s--ukYeZT2h--/t_card-square/v1613170991/vfxch8wddsb6qz3pczh9.jpg
MXR,M87 Bass Compressor,"['Bass Effect Pedals', 'Compressor Pedals']",https://reverb.com/p/mxr-bass-compressor,"https://rvb-img.reverb.com/image/upload/s--Oh-mHrK1--/t_card-square/v1710943463/ginoxpqin46mpv7kybyc.jpg"
MXR,M292 Carbon Copy Deluxe Analog Delay,['Delay Pedals'],https://reverb.com/p/mxr-m292-carbon-copy-deluxe-analog-delay,"https://rvb-img.reverb.com/image/upload/s--wGI1UynY--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1500479039/vtwzsy3u6azphohkrw7u.jpg"
Nobels,ODR-1 BC Natural Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/nobels-odr-1-bc-natural-overdrive,https://rvb-img.reverb.com/image/upload/s--mQVrRP04--/t_card-square/v1646670618/nr0mc4mmeqpaxvpzgviz.jpg
Nobels,ODR-1 Mini Analog Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/nobels-odr-1-mini-analog-overdrive,https://rvb-img.reverb.com/image/upload/s--TwSlRv4K--/t_card-square/v1544264569/hdy1aiubulsx02nlrlgn.jpg
Nobels,ODR-1 Natural Overdrive,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/nobels-odr-1-natural-overdrive,https://rvb-img.reverb.com/image/upload/s--wYtTAun3--/t_card-square/v1571936684/ihbvvceqki6fra3y12d5.png
Nobels,ODR-1 Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/nobels-odr-1-overdrive,"https://rvb-img.reverb.com/image/upload/s---erOVqx9--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1511716768/x5tjtqtirkwdbwi2gt1y.jpg"
Nobels,ODR-1 Ltd. Natural Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/nobels-odr-1-ltd-natural-overdrive,https://rvb-img.reverb.com/image/upload/s--fl4R_f3G--/t_card-square/v1634571328/imhknxxr57shwwe7gz9c.jpg
Nobels,ODR-S Overdrive Special,['Overdrive and Boost Pedals'],https://reverb.com/p/nobels-odr-s-overdrive-special,"https://rvb-img.reverb.com/image/upload/s--u_gu8929--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1477916279/jjsk8l9yaqdb2i35zcs8.jpg"
Nobels,ODR-1 Natural Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/nobels-odr-1-natural-overdrive-1,"https://rvb-img.reverb.com/image/upload/s--roK_71ge--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1469813362/hohe28me6mjczuholrnn.jpg"
Nobels,PRE-1 Preamp / Booster,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/nobels-pre-1-preamp-slash-booster,"https://rvb-img.reverb.com/image/upload/s--_39lJzCN--/c_crop,h_1.000,w_0.750,x_0.142,y_0.000/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1512220213/llrnqvz4g6xh8rl1tejy.jpg"
Nobels,DT-1 Distortion,['Distortion Pedals'],https://reverb.com/p/nobels-dt-1-distortion,"https://rvb-img.reverb.com/image/upload/s--MRMgYw9G--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1452634709/mwcub8no2xrcaywvdjhq.jpg"
Nobels,TR-X Tremolo,['Tremolo Pedals'],https://reverb.com/p/nobels-tr-x-tremolo,https://rvb-img.reverb.com/image/upload/s--GzJVS9uJ--/t_card-square/v1631802863/hmvvp2bckukv8gqbartr.jpg
Nobels,ODR-B Bass Overdrive,"['Bass Effect Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/nobels-odr-b-bass-overdrive,"https://rvb-img.reverb.com/image/upload/s--1jsJ0nfv--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1466115398/g919valnysvqqpickzru.jpg"
Nobels,ODR-1 Plus 10th Anniversary Natural Overdrive,['Overdrive and Boost Pedals'],https://reverb.com/p/nobels-odr-1-plus-10th-anniversary-natural-overdrive,"https://rvb-img.reverb.com/image/upload/s--5tse9Mhn--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1514313535/fwocwadx3ww918vatrcq.jpg"
Nobels,ODR-S Overdrive Special,['Overdrive and Boost Pedals'],https://reverb.com/p/nobels-odr-s-overdrive-special-1,https://rvb-img.reverb.com/image/upload/s--BKHLsyNS--/t_card-square/v1628694080/hlp9ed1wkubchjh6dejy.jpg
Nobels,TRX-1 Tremolo,['Tremolo Pedals'],https://reverb.com/p/nobels-trx-1-tremolo,"https://rvb-img.reverb.com/image/upload/s--QH2-QhL8--/a_exif,c_thumb,f_auto,fl_progressive,g_south,h_296,q_auto:eco,w_296/v1442932269/wvxhvu3w0tndsnqwa3kk.jpg"
Old Blood Noise Endeavors,Dark Star Pad Reverb V2,['Reverb Pedals'],https://reverb.com/p/old-blood-noise-endeavors-dark-star-pad-reverb-v2,https://rvb-img.reverb.com/image/upload/s--UrYs9RLx--/t_card-square/v1617914043/uhsuhc4dgmbfoazprx1p.png
Old Blood Noise Endeavors,Expression Ramper,"['Controller, Expression and Volume Pedals']",https://reverb.com/p/old-blood-noise-endeavors-expression-ramper,https://rvb-img.reverb.com/image/upload/s--Mk2djFQD--/t_card-square/v1629130033/ntvf8eqooux2zr7eh4ss.jpg
Old Blood Noise Endeavors,Sunlight Reverb,['Reverb Pedals'],https://reverb.com/p/old-blood-noise-endeavors-sunlight-reverb,https://rvb-img.reverb.com/image/upload/s--Hby7YzZc--/t_card-square/v1629814453/odcr1ndxzxvajadylma5.jpg
Old Blood Noise Endeavors,BL-44 Reverse Variable-Clock Reverser,['Delay Pedals'],https://reverb.com/p/old-blood-noise-endeavors-bl-44-reverse-variable-clock-reverser,https://rvb-img.reverb.com/image/upload/s--YgdcRRal--/t_card-square/v1668789549/z87vrgtoagkurn4xdnvp.jpg
Old Blood Noise Endeavors,Signal Blender,,https://reverb.com/p/old-blood-noise-endeavors-signal-blender,https://rvb-img.reverb.com/image/upload/s--FQBWtmO2--/t_card-square/v1625082694/dsdc54bgcadqbwytojny.jpg
Old Blood Noise Endeavors,Visitor Parallel Multi-Modulator,['Modulation Pedals'],https://reverb.com/p/old-blood-noise-endeavors-visitor-parallel-multi-modulator,https://rvb-img.reverb.com/image/upload/s--o2RPiSf5--/t_card-square/v1579905914/qdvivzferb40siqzixuc.jpg
Old Blood Noise Endeavors,Black Fountain Delay V3,['Delay Pedals'],https://reverb.com/p/old-blood-noise-endeavors-black-fountain-delay-v3,https://rvb-img.reverb.com/image/upload/s--VBPgsrN4--/t_card-square/v1642066038/dr3263cycmixh2xtvuyj.jpg
Old Blood Noise Endeavors,Float Dual Moving Filter,['Filter and Wah Pedals'],https://reverb.com/p/old-blood-noise-endeavors-float-dual-moving-filter,https://rvb-img.reverb.com/image/upload/s--9rNrvg1U--/t_card-square/v1659017550/jdhxija3ryqmylqgkavz.png
Old Blood Noise Endeavors,Expression Slider,"['Controller, Expression and Volume Pedals']",https://reverb.com/p/old-blood-noise-endeavors-expression-slider,https://rvb-img.reverb.com/image/upload/s--VP72DBLc--/t_card-square/v1556574873/fdobwkzo1woxhkytzcd9.png
Old Blood Noise Endeavors,Minim,"['Delay Pedals', 'Reverb Pedals']",https://reverb.com/p/old-blood-noise-endeavors-minim,https://rvb-img.reverb.com/image/upload/s--TAuRzbtb--/t_card-square/v1575061006/y3h9dklsbhswoljlq925.jpg
Old Blood Noise Endeavors,AB/Y Switcher,"['Controller, Expression and Volume Pedals']",https://reverb.com/p/old-blood-noise-endeavors-ab-slash-y-switcher,https://rvb-img.reverb.com/image/upload/s--Kj8y0UhL--/t_card-square/v1642067128/ijazzsf2rlqbfdslefxi.jpg
Old Blood Noise Endeavors,Dweller Phase Repeater,"['Delay Pedals', 'Phaser Pedals']",https://reverb.com/p/old-blood-noise-endeavors-dweller-phase-repeater,https://rvb-img.reverb.com/image/upload/s--WTp852mj--/t_card-square/v1534182147/l9p6tsoxunaxsvcfjbrd.jpg
Old Blood Noise Endeavors,Fault Overdrive / Distortion V2,"['Distortion Pedals', 'Overdrive and Boost Pedals']",https://reverb.com/p/old-blood-noise-endeavors-fault-overdrive-slash-distortion-v2,https://rvb-img.reverb.com/image/upload/s--CoH2MzCd--/t_card-square/v1637831695/cw8k8cspolsrsf07bhqo.jpg
Old Blood Noise Endeavors,Excess V2 Distortion/Chorus/Delay,"['Delay Pedals', 'Distortion Pedals']",https://reverb.com/p/old-blood-noise-endeavors-excess-v2-distortion-slash-chorus-slash-delay,https://rvb-img.reverb.com/image/upload/s--ChSvgUwl--/t_card-square/v1643820763/pibvgidiufu7umrwofvu.jpg
